entry_time,exit_time,side,entry_price,exit_price,sl,tp,result,lots,risk_usd,pnl,equity,scaled_out
2025-06-10 10:30:00,2025-06-10 16:00:00,long,1.1392099999999998,1.14322,1.1425192857142858,1.1443399999999995,tp,4.878179826191453,161.43290810533608,192.19680073778622,3420.8549628445076,True
2025-06-10 23:00:00,2025-06-11 02:00:00,short,1.1426,1.14295,1.1434094999999997,1.13924,be_trail,21.12943151850424,171.04274814222538,-73.95301031473323,3346.9019525297745,False
2025-06-11 02:30:00,2025-06-11 02:45:00,short,1.14313,1.1438899999999999,1.143906825,1.140799525,be_trail,21.542187445884572,167.34509762648872,-163.72062458869516,3183.1813279410794,False
2025-06-11 05:45:00,2025-06-11 09:00:00,long,1.14175,1.14223,1.1414908571428573,1.1452551999999996,be_trail,61.417500814755314,159.15906639705398,281.23951015946824,3464.420838100548,True
2025-06-11 10:30:00,2025-06-11 12:30:00,long,1.14132,1.1441,1.1423764285714284,1.14443535,tp,16.396853189117753,173.2210419050274,427.5713709822296,3891.9922090827777,True
2025-06-12 10:30:00,2025-06-12 10:45:00,long,1.15144,1.15089,1.1509671428571429,1.15523845,be_trail,41.15399616854719,194.59961045413888,-226.3469789270303,3665.6452301557474,False
2025-06-13 14:45:00,2025-06-13 18:30:00,long,1.15085,1.15637,1.1541135714285713,1.1568461000000003,tp,5.616002760142422,183.28226150778738,297.3312432746527,3962.9764734304,True
2025-06-16 01:30:00,2025-06-16 06:15:00,long,1.1533799999999998,1.15293,1.1524726071428573,1.1576286749999993,be_trail,21.837159297847908,198.14882367152,-98.26721684028053,3864.7092565901194,False
2025-06-16 15:45:00,2025-06-16 17:00:00,long,1.15743,1.16015,1.1590002857142856,1.1612836500000001,tp,12.305751817745724,193.235462829506,320.5683507813721,4185.277607371491,True
2025-06-16 17:45:00,2025-06-17 00:00:00,short,1.15956,1.1568800000000001,1.1569986785714284,1.15417455,be_trail,8.170153032502418,209.26388036857458,217.9904791808006,4403.268086552292,True
2025-06-17 11:00:00,2025-06-17 14:45:00,long,1.1558599999999999,1.15659,1.1559181428571428,1.1597239999999998,be_trail,378.6594177622325,220.1634043276146,2509.8087151310365,6913.076801683328,True
2025-06-17 14:45:00,2025-06-17 15:30:00,short,1.15659,1.1569,1.1577020500000001,1.1532538499999996,be_trail,31.08258082677238,345.6538400841664,-96.35600056300447,6816.720801120324,False
2025-06-17 18:45:00,2025-06-17 19:45:00,long,1.15333,1.15208,1.151288,1.1599678,be_trail,16.691285017435685,340.8360400560162,-208.64106271794162,6608.079738402383,False
2025-06-18 08:15:00,2025-06-18 09:00:00,short,1.15016,1.15051,1.15085805,1.14806585,be_trail,47.33242417020507,330.40398692011917,-165.66348459564696,6442.416253806736,False
2025-06-18 09:00:00,2025-06-18 09:15:00,short,1.15045,1.15088,1.15120785,1.1481764499999998,be_trail,42.50456062417515,322.12081269033683,-182.76961068392356,6259.646643122812,False
2025-06-18 14:15:00,2025-06-18 16:15:00,long,1.15001,1.15054,1.1498125714285714,1.1537221999999998,be_trail,158.52940123683018,312.9823321561406,787.4834771151791,7047.130120237991,True
2025-06-18 19:00:00,2025-06-18 21:00:00,short,1.15206,1.14991,1.1512913571428571,1.1460328499999999,be_trail,45.84138169469356,352.35650601189957,922.2663863935501,7969.396506631541,True
2025-06-19 15:00:00,2025-06-19 20:30:00,short,1.14811,1.14634,1.1472369285714286,1.1443702,be_trail,45.64000290143368,398.4698253315771,766.8922287530165,8736.288735384558,True
2025-06-20 13:30:00,2025-06-20 17:45:00,short,1.15261,1.15004,1.151826,1.1493118,be_trail,55.716127138939534,436.81443676922794,1332.3954644005746,10068.684199785133,True
2025-06-20 20:45:00,2025-06-23 00:00:00,short,1.15344,1.14591,1.149234357142857,1.14905505,tp,11.970446067102372,503.4342099892567,861.5805509664574,10930.26475075159,True
2025-06-23 00:00:00,2025-06-23 02:30:00,long,1.14591,1.14985,1.147925642857143,1.15059855,tp,27.113594831587776,546.5132375375796,1016.0993964818739,11946.364147233464,True
2025-06-23 09:15:00,2025-06-23 12:00:00,short,1.15075,1.14825,1.1488621428571428,1.1464299999999996,tp,31.64001098397117,597.3182073616732,771.6320678755035,12717.996215108968,True
2025-06-24 12:00:00,2025-06-24 16:00:00,long,1.15932,1.16008,1.1593693571428572,1.1653023000000002,be_trail,1288.3643054350637,635.8998107554485,8876.00183025247,21593.998045361437,True
2025-06-24 17:00:00,2025-06-24 17:15:00,long,1.15927,1.16071,1.1610969999999998,1.1638861,be_trail,59.09687478205744,1079.6999022680718,850.9949968615597,22444.993042222995,False
2025-06-24 18:00:00,2025-06-25 00:00:00,short,1.16168,1.16165,1.1618944285714286,1.1552905999999998,time,523.3675925903068,1122.2496521111498,157.01027777695853,22602.003319999953,False
2025-06-25 00:15:00,2025-06-25 06:15:00,long,1.16126,1.16195,1.1617672142857143,1.1637233,time,222.8052714265445,1130.1001659999977,1496.6307521590004,24098.63407215895,True
2025-06-25 13:00:00,2025-06-25 15:15:00,long,1.16015,1.16016,1.1596464285714283,1.1642279000000002,be_trail,239.27721773761277,1204.9317036079476,23.927721773918034,24122.56179393287,False
2025-06-25 16:15:00,2025-06-25 19:00:00,long,1.1598,1.16197,1.1613451428571429,1.1632638,tp,78.0593253316957,1206.1280896966434,1645.1114326976854,25767.673226630555,True
2025-06-26 09:30:00,2025-06-26 11:00:00,long,1.16784,1.17104,1.171148642857143,1.1714832000000002,be_trail,38.939943564778254,1288.383661331528,1246.0781940729398,27013.751420703495,False
2025-06-26 15:30:00,2025-06-26 18:00:00,long,1.17093,1.17085,1.169583357142857,1.1761498499999998,be_trail,100.30035535188856,1350.6875710351749,-80.24028428159109,26933.511136421905,False
2025-06-27 05:30:00,2025-06-27 09:15:00,short,1.16986,1.16898,1.1699276428571428,1.1662754500000003,be_trail,1990.8614356373678,1346.6755568210954,15902.29012592992,42835.80126235182,True
2025-06-27 10:30:00,2025-06-27 11:15:00,short,1.17124,1.17222,1.17268,1.1669200000000004,be_trail,148.73542104984452,2141.790063117591,-1457.607126288448,41378.19413606337,False
2025-06-27 16:30:00,2025-06-27 22:30:00,short,1.1724,1.1707299999999998,1.1712492857142855,1.166328,time,179.7935189027775,2068.909706803169,2909.1875597895196,44287.38169585289,True
2025-06-30 02:30:00,2025-06-30 04:30:00,short,1.17329,1.1728399999999999,1.1730235714285715,1.1703195499999999,be_trail,831.1304875901259,2214.3690847926446,3587.515383219734,47874.89707907262,True
2025-06-30 07:15:00,2025-06-30 08:45:00,long,1.17158,1.17327,1.1724295714285713,1.1750024,be_trail,281.75910505598426,2393.7448539536313,4524.930473296806,52399.82755236943,True
2025-06-30 08:45:00,2025-06-30 09:30:00,short,1.17327,1.1729699999999998,1.1740112857142857,1.1701339499999999,be_trail,353.43880599981657,2619.9913776184717,1060.3164180001177,53460.14397036955,False
2025-06-30 10:15:00,2025-06-30 16:15:00,short,1.17383,1.17183,1.1726997142857143,1.1694071000000001,time,236.48951453021468,2673.0071985184777,4524.111981395717,57984.25595176527,True
2025-06-30 16:15:00,2025-06-30 17:45:00,long,1.17183,1.17472,1.1730637857142856,1.1749936499999996,be_trail,234.98511646058608,2899.2127975882636,6401.884158898795,64386.14011066406,True
2025-07-01 09:30:00,2025-07-01 10:00:00,long,1.17827,1.17795,1.17734195,1.1810541499999998,be_trail,346.889392331593,3219.307005533203,-1110.0460554606673,63276.09405520339,False
2025-07-01 10:15:00,2025-07-01 16:15:00,long,1.17848,1.18011,1.1799209285714285,1.1837299999999997,time,219.56707400309247,3163.8047027601697,3537.4294459014236,66813.52350110482,True
2025-07-01 22:30:00,2025-07-01 23:00:00,short,1.17841,1.17917,1.1794335,1.1753394999999998,be_trail,326.3972813927724,3340.6761750552414,-2480.619338585377,64332.904162519444,False
2025-07-02 04:15:00,2025-07-02 04:45:00,short,1.18067,1.18096,1.1804202142857143,1.1786345,be_trail,1287.7618791463608,3216.645208125972,-3734.5094495231774,60598.39471299627,False
2025-07-02 05:30:00,2025-07-02 08:00:00,long,1.17988,1.17963,1.1791110714285715,1.1825434000000004,be_trail,394.0443687793809,3029.9197356498134,-985.1109219487812,59613.283791047485,False
2025-07-02 09:15:00,2025-07-02 09:30:00,long,1.17922,1.17863,1.1784414499999998,1.1815556500000004,be_trail,382.84813943250646,2980.6641895523744,-2258.8040226512844,57354.4797683962,False
2025-07-03 05:45:00,2025-07-03 06:30:00,long,1.17993,1.17949,1.17919515,1.1821345499999998,be_trail,390.24617111247073,2867.72398841981,-1717.0831528948554,55637.39661550135,False
2025-07-03 10:15:00,2025-07-03 10:30:00,short,1.17982,1.18081,1.1806825,1.1772325000000001,be_trail,322.53563255363537,2781.8698307750674,-3193.1027622804236,52444.29385322092,False
2025-07-03 11:00:00,2025-07-03 15:30:00,short,1.18014,1.17891,1.1756559285714285,1.1772006000000004,be_trail,58.47843270187266,2622.2146926610462,719.2847222330714,53163.578575454,False
2025-07-03 15:30:00,2025-07-03 15:45:00,long,1.17891,1.1735,1.17714245,1.1842126499999994,be_trail,150.38776435025548,2658.1789287727,-8135.978051348693,45027.600524105306,False
2025-07-04 11:45:00,2025-07-04 14:45:00,long,1.17759,1.17737,1.1769375000000002,1.1809399499999997,be_trail,345.03908447604937,2251.3800262052655,-759.0859858469186,44268.51453825839,False
2025-07-07 03:30:00,2025-07-07 09:30:00,short,1.17828,1.1762,1.1763999285714284,1.17585,time,117.73093794604289,2213.4257269129193,2425.2657310413015,46693.78026929969,True
2025-07-07 18:00:00,2025-07-07 19:45:00,short,1.1739,1.17102,1.1715045,1.17023955,tp,97.46144911145856,2334.689013464985,2759.6696623154994,49453.44993161519,True
2025-07-08 09:15:00,2025-07-08 10:00:00,long,1.174,1.1742,1.1742404999999998,1.17654955,be_trail,1028.1382522171057,2472.67249658076,2056.276504433985,51509.726436049175,False
2025-07-09 04:30:00,2025-07-09 05:30:00,long,1.17219,1.17195,1.1714775750000002,1.1743272749999998,be_trail,361.5098181286171,2575.486321802459,-867.623563508746,50642.10287254043,False
2025-07-09 10:15:00,2025-07-09 14:45:00,short,1.1722,1.17054,1.1705751428571427,1.1693209749999998,be_trail,155.83555482142137,2532.105143627022,2581.39370339473,53223.49657593516,True
2025-07-09 15:15:00,2025-07-09 21:00:00,long,1.1702299999999999,1.17097,1.1706507142857143,1.17407675,be_trail,632.5373107494208,2661.1748287967584,4478.815972471872,57702.31254840703,True
2025-07-09 23:00:00,2025-07-10 00:45:00,short,1.17191,1.1723000000000001,1.172526357142857,1.1693569999999995,be_trail,468.09153765086626,2885.1156274203518,-1825.556996838905,55876.75555156813,False
2025-07-10 07:45:00,2025-07-10 09:30:00,long,1.17359,1.174,1.1732757857142857,1.1753391499999997,be_trail,889.1504634259421,2793.8377775784065,3560.3489877997386,59437.10453936787,True
2025-07-10 10:00:00,2025-07-10 14:00:00,long,1.17335,1.17285,1.1725841,1.1756476999999999,be_trail,388.0213117859313,2971.8552269683937,-1940.1065589294428,57496.99798043843,False
2025-07-11 11:00:00,2025-07-11 13:00:00,short,1.1689,1.16957,1.1696864999999999,1.1654396500000004,be_trail,365.5244626856514,2874.8498990219214,-2449.0138999936758,55047.98408044475,False
2025-07-11 13:15:00,2025-07-11 15:30:00,short,1.16943,1.1689699999999998,1.1699892142857142,1.1659385999999998,be_trail,492.19043117017617,2752.399204022238,2264.0759833834354,57312.06006382819,False
2025-07-11 19:00:00,2025-07-11 23:45:00,short,1.16964,1.1687699999999999,1.1691218571428572,1.1649859500000002,be_trail,553.052688788036,2865.6030031914097,4616.962853530202,61929.022917358394,True
2025-07-11 23:45:00,2025-07-14 00:00:00,long,1.1687699999999999,1.16704,1.1679,1.1713799999999996,be_trail,355.9139248124347,3096.45114586792,-6157.310899254363,55771.71201810403,False
2025-07-14 01:15:00,2025-07-14 05:15:00,long,1.16713,1.1689,1.1682046428571429,1.1711941000000001,be_trail,259.4895208552497,2788.5856009052018,4412.526627314763,60184.238645418794,True
2025-07-14 09:45:00,2025-07-14 13:00:00,long,1.16648,1.16913,1.1681454999999998,1.1695332499999997,tp,180.67919137022906,3009.21193227094,4610.119907407124,64794.35855282592,True
2025-07-15 02:45:00,2025-07-15 03:00:00,long,1.1664999999999999,1.16655,1.1665938571428571,1.1678489499999998,be_trail,3451.754260800853,3239.7179276412962,1725.8771304040686,66520.23568322998,False
2025-07-15 04:00:00,2025-07-15 06:00:00,short,1.1672500000000001,1.16754,1.1677232142857144,1.16541805,be_trail,702.8553204266643,3326.0117841614992,-2038.2804292366338,64481.95525399335,False
2025-07-15 07:30:00,2025-07-15 08:15:00,short,1.1676199999999999,1.16815,1.1682525,1.1657224999999998,be_trail,509.7387767113811,3224.097762699668,-2701.615516571041,61780.339737422306,False
2025-07-15 09:30:00,2025-07-15 10:15:00,short,1.16817,1.1676,1.1684164999999997,1.1660700000000002,be_trail,1253.1509074537191,3089.0169868711155,6737.565853924234,68517.90559134654,True
2025-07-15 15:45:00,2025-07-15 16:30:00,long,1.1670399999999999,1.1667399999999999,1.1657267,1.1709798999999994,be_trail,260.8615913780337,3425.895279567327,-782.584774134015,67735.32081721253,False
2025-07-16 02:15:00,2025-07-16 02:30:00,short,1.16039,1.1605699999999999,1.160786175,1.1592014750000004,be_trail,854.8661679463842,3386.7660408606266,-1538.759102302183,66196.56171491035,False
2025-07-16 04:00:00,2025-07-16 04:15:00,short,1.16079,1.16125,1.16141,1.1589299999999998,be_trail,533.8432396363179,3309.8280857455175,-2455.6789023265546,63740.8828125838,False
2025-07-16 05:15:00,2025-07-16 07:45:00,short,1.16113,1.16146,1.161796425,1.1591307250000003,be_trail,478.2299794619945,3187.04414062919,-1578.158932224302,62162.723880359496,False
2025-07-16 10:15:00,2025-07-16 11:45:00,short,1.16246,1.16248,1.162591857142857,1.1603313499999999,be_trail,2357.199713775362,3108.136194017975,-471.43994275292687,61691.28393760657,False
2025-07-16 13:45:00,2025-07-16 14:45:00,long,1.16169,1.16106,1.1608090999999998,1.1643327,be_trail,350.16054000227854,3084.5641968803284,-2206.011402014034,59485.272535592536,False
2025-07-16 15:45:00,2025-07-16 16:00:00,long,1.1611099999999999,1.15987,1.15944,1.1661199999999994,be_trail,178.0996183700548,2974.263626779627,-2208.4352677885154,57276.83726780402,False
2025-07-17 04:45:00,2025-07-17 08:45:00,long,1.1622999999999999,1.16232,1.1617423214285714,1.1651199999999997,be_trail,513.5291205567263,2863.841863390201,102.7058241120181,57379.543091916035,False
2025-07-17 19:00:00,2025-07-17 22:15:00,short,1.15966,1.15926,1.1597125000000001,1.15511635,be_trail,5464.718389682045,2868.977154595802,19959.883918312775,77339.42701022881,True
2025-07-21 01:15:00,2025-07-21 03:00:00,short,1.16308,1.16304,1.1635330357142855,1.160742625,be_trail,853.5687647958681,3866.971350511441,341.4275059167934,77680.85451614561,False
2025-07-21 04:15:00,2025-07-21 05:00:00,long,1.1625299999999998,1.16174,1.1615277749999997,1.1655366750000002,be_trail,387.5419916492565,3884.042725807281,-3061.5817340285307,74619.27278211708,False
2025-07-21 05:15:00,2025-07-21 11:15:00,long,1.16218,1.16392,1.1634012857142857,1.1650504,time,305.49474176794047,3730.9636391058543,5157.144019996739,79776.41680211382,True
2025-07-21 12:00:00,2025-07-21 14:00:00,short,1.16425,1.16462,1.1651412142857143,1.1609690499999998,be_trail,447.5714655885336,3988.820840105691,-1656.0144226774914,78120.40237943633,False
2025-07-22 03:30:00,2025-07-22 04:30:00,long,1.16895,1.16867,1.16837,1.17069,be_trail,673.4517446502842,3906.020118971817,-1885.664885019691,76234.73749441664,False
2025-07-22 05:00:00,2025-07-22 08:45:00,long,1.16889,1.16868,1.168428214285714,1.17126705,be_trail,825.4341260026315,3811.736874720832,-1733.411664605885,74501.32582981075,False
2025-07-22 16:30:00,2025-07-22 18:00:00,long,1.16893,1.17224,1.1709766428571429,1.1729872000000001,tp,182.00861369094986,3725.066291490538,5794.543231002326,80295.86906081309,True
2025-07-23 03:30:00,2025-07-23 04:30:00,long,1.17436,1.17393,1.17368925,1.1771500000000004,be_trail,598.5528815565167,4014.7934530406546,-2573.7773906939346,77722.09167011915,False
2025-07-23 05:00:00,2025-07-23 07:15:00,long,1.17378,1.1737,1.1732287142857143,1.1772231,be_trail,704.9166127115765,3886.1045835059576,-563.9332901698251,77158.15837994932,False
2025-07-23 10:30:00,2025-07-23 16:30:00,short,1.17445,1.1723,1.1731319285714286,1.1712001000000003,time,292.69338788253606,3857.9079189974664,6049.407847427074,83207.5662273764,True
2025-07-23 18:30:00,2025-07-23 18:45:00,short,1.17338,1.17257,1.17494055,1.16869835,be_trail,266.5969248898681,4160.3783113688205,2159.435091608463,85367.00131898487,False
